Timestamp,Type,Strike,Expiration,Bid,Ask,LastPrice,IV,Volume,OpenInterest,InTheMoney,MID,Spread
2025-06-13 14:17:26.254472,PUT,18.0,2025-06-25,0.4,0.54,0.55,0.6689486230468751,1818.0,456,False,0.47000000000000003,0.14
2025-06-13 14:17:26.254507,PUT,19.0,2025-06-25,0.86,1.0,0.99,0.6992217578125001,344.0,532,False,0.9299999999999999,0.14
2025-06-13 14:17:26.254543,PUT,20.0,2025-06-25,1.36,1.66,1.48,0.6992217578125001,54.0,36,True,1.51,0.2999999999999998
2025-06-13 14:17:26.254578,PUT,21.0,2025-06-25,2.09,2.41,2.33,0.71679970703125,4.0,25,True,2.25,0.3200000000000003
2025-06-13 14:17:26.254634,PUT,22.0,2025-06-25,2.88,3.24,2.68,0.7050810742187501,4.0,63,True,3.06,0.3600000000000003
2025-06-13 14:17:26.254687,PUT,23.0,2025-06-25,3.71,4.04,4.0,0.523442265625,1.0,1,True,3.875,0.33000000000000007
2025-06-13 14:17:26.254737,PUT,24.0,2025-06-25,4.61,4.99,4.89,0.87500125,10.0,13,True,4.800000000000001,0.3799999999999999
2025-06-13 14:17:26.254793,PUT,25.0,2025-06-25,5.5,5.84,6.3,1.0000000000000003e-05,20.0,23,True,5.67,0.33999999999999986
2025-06-13 14:17:26.254834,PUT,30.0,2025-06-25,10.25,10.59,10.2,1.0000000000000003e-05,2.0,8,True,10.42,0.33999999999999986
2025-06-13 14:17:26.254869,PUT,31.0,2025-06-25,11.2,11.6,12.1,1.0000000000000003e-05,30.0,36,True,11.399999999999999,0.40000000000000036
2025-06-13 14:17:26.254915,PUT,40.0,2025-06-25,20.05,20.4,21.5,1.0000000000000003e-05,100.0,101,True,20.225,0.34999999999999787
2025-06-13 14:17:26.254951,PUT,60.0,2025-06-25,39.9,40.25,38.83,1.0000000000000003e-05,,1,True,40.075,0.3500000000000014
2025-06-13 14:17:26.532300,CALL,14.5,2025-07-02,5.35,6.05,5.25,1.79296978515625,40.0,40,True,5.699999999999999,0.7000000000000002
2025-06-13 14:17:26.532343,CALL,15.0,2025-07-02,4.91,5.55,5.09,1.68359533203125,5.0,6,True,5.23,0.6399999999999997
2025-06-13 14:17:26.532379,CALL,16.0,2025-07-02,4.02,4.69,3.95,1.5146508642578125,41.0,186,True,4.355,0.6700000000000008
2025-06-13 14:17:26.532414,CALL,17.0,2025-07-02,3.16,3.75,3.3,1.3193393408203122,234.0,316,True,3.455,0.5899999999999999
2025-06-13 14:17:26.532448,CALL,18.0,2025-07-02,2.61,2.98,2.9,1.2568396533203123,239.0,539,True,2.795,0.3700000000000001
2025-06-13 14:17:26.532490,CALL,19.0,2025-07-02,2.3,2.4,2.4,1.2812535937499998,55.0,203,True,2.3499999999999996,0.10000000000000009
2025-06-13 14:17:26.532531,CALL,20.0,2025-07-02,1.95,2.02,1.95,1.3105503222656247,1275.0,1448,False,1.9849999999999999,0.07000000000000006
2025-06-13 14:17:26.532569,CALL,21.0,2025-07-02,1.45,1.6,1.61,1.2500037499999999,459.0,116,False,1.525,0.15000000000000013
2025-06-13 14:17:26.532608,CALL,22.0,2025-07-02,1.25,1.46,1.28,1.3232455712890623,516.0,197,False,1.355,0.20999999999999996
2025-06-13 14:17:26.532650,CALL,23.0,2025-07-02,0.97,1.28,1.09,1.3359408203124996,131.0,246,False,1.125,0.31000000000000005
2025-06-13 14:17:26.532687,CALL,24.0,2025-07-02,1.05,1.12,1.1,1.4443387158203125,481.0,80,False,1.085,0.07000000000000006
2025-06-13 14:17:26.532749,CALL,25.0,2025-07-02,0.87,1.0,0.97,1.4677760986328123,838.0,179,False,0.935,0.13
2025-06-13 14:17:26.532813,CALL,26.0,2025-07-02,0.68,0.9,0.9,1.4765651171875,97.0,56,False,0.79,0.21999999999999997
2025-06-13 14:17:26.532868,CALL,27.0,2025-07-02,0.62,0.82,0.96,1.5253929980468748,17.0,39,False,0.72,0.19999999999999996
2025-06-13 14:17:26.532945,CALL,28.0,2025-07-02,0.57,0.75,0.64,1.572267763671875,11.0,234,False,0.6599999999999999,0.18000000000000005
2025-06-13 14:17:26.533007,CALL,29.0,2025-07-02,0.53,0.69,0.65,1.6171894140625,4.0,26,False,0.61,0.15999999999999992
2025-06-13 14:17:26.533061,CALL,30.0,2025-07-02,0.6,0.66,0.61,1.716798291015625,130.0,487,False,0.63,0.06000000000000005
2025-06-13 14:17:26.533132,CALL,31.0,2025-07-02,0.45,0.62,0.5,1.7089858300781249,10.0,12,False,0.535,0.16999999999999998
2025-06-13 14:17:26.533183,CALL,32.0,2025-07-02,0.41,0.57,0.49,1.7382825585937498,20.0,49,False,0.49,0.15999999999999998
2025-06-13 14:17:26.533219,CALL,33.0,2025-07-02,0.39,0.53,0.55,1.7753917480468748,6.0,30,False,0.46,0.14
2025-06-13 14:17:26.533252,CALL,34.0,2025-07-02,0.36,0.51,0.35,1.8144540527343749,1.0,67,False,0.435,0.15000000000000002
2025-06-13 14:17:26.533286,CALL,35.0,2025-07-02,0.33,0.46,0.48,1.8320320898437497,1.0,67,False,0.395,0.13
2025-06-13 14:17:26.533319,CALL,36.0,2025-07-02,0.35,0.47,0.49,1.9082035839843752,10.0,20,False,0.41,0.12
2025-06-13 14:17:26.533360,CALL,37.0,2025-07-02,0.29,0.41,0.27,1.892578662109375,2.0,20,False,0.35,0.12
2025-06-13 14:17:26.533395,CALL,38.0,2025-07-02,0.27,0.4,0.23,1.92578162109375,,1,False,0.335,0.13
2025-06-13 14:17:26.533430,CALL,40.0,2025-07-02,0.24,0.35,0.41,1.97265638671875,20.0,165,False,0.295,0.10999999999999999
2025-06-13 14:17:26.533463,CALL,42.5,2025-07-02,0.2,0.32,0.24,2.0351611621093753,2.0,65,False,0.26,0.12
2025-06-13 14:17:26.533499,CALL,45.0,2025-07-02,0.17,0.27,0.19,2.0742235644531246,150.0,181,False,0.22000000000000003,0.1
2025-06-13 14:17:26.533534,CALL,47.5,2025-07-02,0.15,0.27,0.12,2.1523483691406247,2.0,4,False,0.21000000000000002,0.12000000000000002
2025-06-13 14:17:26.533568,CALL,50.0,2025-07-02,0.13,0.22,0.24,2.1718795703125,7.0,47,False,0.175,0.09
2025-06-13 14:17:26.533602,CALL,55.0,2025-07-02,0.1,0.18,0.13,2.2500043749999996,3.0,6,False,0.14,0.07999999999999999
2025-06-13 14:17:26.533641,CALL,60.0,2025-07-02,0.08,0.15,0.11,2.3203166992187496,4.0,1039,False,0.11499999999999999,0.06999999999999999
2025-06-13 14:17:26.533677,CALL,65.0,2025-07-02,0.06,0.1,0.1,2.328129179687499,1.0,13,False,0.08,0.04000000000000001
2025-06-13 14:17:26.533712,CALL,70.0,2025-07-02,0.05,0.1,0.12,2.4140664648437498,2.0,525,False,0.07500000000000001,0.05
2025-06-13 14:17:26.533878,PUT,12.0,2025-07-02,0.0,0.02,0.02,0.85937640625,,1,False,0.01,0.02
2025-06-13 14:17:26.533913,PUT,14.5,2025-07-02,0.01,0.06,0.04,0.6562534375000001,2.0,80,False,0.034999999999999996,0.049999999999999996
2025-06-13 14:17:26.533956,PUT,15.0,2025-07-02,0.02,0.06,0.04,0.6015664843750002,1.0,206,False,0.04,0.039999999999999994
2025-06-13 14:17:26.533990,PUT,16.0,2025-07-02,0.13,0.16,0.11,0.6367223828125,1.0,132,False,0.14500000000000002,0.03
2025-06-13 14:17:26.534023,PUT,17.0,2025-07-02,0.24,0.32,0.24,0.6005899316406251,2037.0,240,False,0.28,0.08000000000000002
2025-06-13 14:17:26.534056,PUT,18.0,2025-07-02,0.46,0.64,0.58,0.5908244042968751,18.0,79,False,0.55,0.18
2025-06-13 14:17:26.534089,PUT,19.0,2025-07-02,1.0,1.13,1.06,0.639652041015625,35.0,18,False,1.065,0.1299999999999999
2025-06-13 14:17:26.534125,PUT,20.0,2025-07-02,1.46,1.81,1.7,0.6357458300781251,7.0,32,True,1.635,0.3500000000000001
2025-06-13 14:17:26.534159,PUT,22.0,2025-07-02,2.9,3.34,3.16,0.6210975390625001,21.0,2,True,3.12,0.43999999999999995
2025-06-13 14:17:26.534195,PUT,23.0,2025-07-02,3.71,4.19,4.55,0.5585981640625001,20.0,20,True,3.95,0.4800000000000004
2025-06-13 14:17:26.534239,PUT,27.0,2025-07-02,7.21,7.79,8.17,1.0000000000000003e-05,20.0,22,True,7.5,0.5800000000000001
2025-06-13 14:17:26.534272,PUT,28.0,2025-07-02,8.2,8.74,8.7,1.0000000000000003e-05,10.0,25,True,8.469999999999999,0.5400000000000009
2025-06-13 14:17:26.534306,PUT,30.0,2025-07-02,10.1,10.64,10.4,1.0000000000000003e-05,24.0,59,True,10.370000000000001,0.5400000000000009
2025-06-13 14:17:26.534338,PUT,34.0,2025-07-02,13.95,14.5,14.18,1.0000000000000003e-05,22.0,11,True,14.225,0.5500000000000007
2025-06-13 14:17:26.534371,PUT,40.0,2025-07-02,19.7,20.35,19.19,1.0000000000000003e-05,,11,True,20.025,0.6500000000000021
2025-06-13 14:17:26.534404,PUT,50.0,2025-07-02,29.6,30.25,29.03,1.0000000000000003e-05,,11,True,29.925,0.6499999999999986
2025-06-13 14:17:26.811724,CALL,10.0,2025-07-09,7.03,12.97,10.99,2.5312536718749996,1.0,1,True,10.0,5.94
2025-06-13 14:17:26.811780,CALL,13.0,2025-07-09,4.01,9.25,6.59,1.400393623046875,,2,True,6.63,5.24
2025-06-13 14:17:26.811817,CALL,14.5,2025-07-09,3.49,7.87,6.0,1.5283226708984374,5.0,5,True,5.68,4.38
2025-06-13 14:17:26.811855,CALL,15.0,2025-07-09,4.92,6.02,5.1,1.607423837890625,7.0,6,True,5.47,1.0999999999999996
2025-06-13 14:17:26.811891,CALL,16.0,2025-07-09,4.06,5.1,4.53,1.439455927734375,1.0,47,True,4.58,1.04
2025-06-13 14:17:26.811927,CALL,17.0,2025-07-09,3.5,4.36,3.9,1.3974639501953123,11.0,126,True,3.93,0.8600000000000003
2025-06-13 14:17:26.811963,CALL,18.0,2025-07-09,2.61,3.35,3.07,1.1767619287109374,189.0,299,True,2.98,0.7400000000000002
2025-06-13 14:17:26.811998,CALL,19.0,2025-07-09,2.22,3.04,2.91,1.2402381738281247,6.0,41,True,2.63,0.8199999999999998
2025-06-13 14:17:26.812040,CALL,20.0,2025-07-09,1.81,2.53,2.39,1.2168007910156249,68.0,164,False,2.17,0.7199999999999998
2025-06-13 14:17:26.812078,CALL,21.0,2025-07-09,1.88,2.13,2.01,1.3085972070312497,54.0,73,False,2.005,0.25
2025-06-13 14:17:26.812113,CALL,22.0,2025-07-09,1.55,1.86,1.71,1.3125034374999998,49.0,24,False,1.705,0.31000000000000005
2025-06-13 14:17:26.812146,CALL,23.0,2025-07-09,1.13,1.5,1.95,1.2490271923828122,12.0,106,False,1.315,0.3700000000000001
2025-06-13 14:17:26.812180,CALL,24.0,2025-07-09,1.3,1.48,1.4,1.4052764111328124,18.0,12,False,1.3900000000000001,0.17999999999999994
2025-06-13 14:17:26.812214,CALL,25.0,2025-07-09,1.22,1.34,1.25,1.455080849609375,35.0,153,False,1.28,0.1200000000000001
2025-06-13 14:17:26.812247,CALL,26.0,2025-07-09,0.82,1.23,1.19,1.4121123144531251,10.0,5,False,1.025,0.41000000000000003
2025-06-13 14:17:26.812281,CALL,27.0,2025-07-09,0.76,1.14,0.85,1.4570339648437498,1.0,25,False,0.95,0.3799999999999999
2025-06-13 14:17:26.812319,CALL,28.0,2025-07-09,0.7,1.04,0.87,1.4912134814453122,6.0,49,False,0.87,0.3400000000000001
2025-06-13 14:17:26.812355,CALL,30.0,2025-07-09,0.61,0.89,0.66,1.5625021874999998,18.0,49,False,0.75,0.28
2025-06-13 14:17:26.812391,CALL,33.0,2025-07-09,0.5,0.77,0.68,1.671876640625,2.0,27,False,0.635,0.27
2025-06-13 14:17:26.812425,CALL,34.0,2025-07-09,0.48,0.73,0.59,1.7070327148437499,5.0,7,False,0.605,0.25
2025-06-13 14:17:26.812459,CALL,35.0,2025-07-09,0.5,0.7,0.64,1.7578137109375,1.0,18,False,0.6,0.19999999999999996
2025-06-13 14:17:26.812493,CALL,37.0,2025-07-09,0.41,0.64,0.38,1.798829130859375,20.0,20,False,0.525,0.23000000000000004
2025-06-13 14:17:26.812526,CALL,40.0,2025-07-09,0.35,0.54,0.53,1.861328818359375,20.0,26,False,0.445,0.19000000000000006
2025-06-13 14:17:26.812560,CALL,42.5,2025-07-09,0.32,0.51,0.32,1.935547197265625,2.0,53,False,0.41500000000000004,0.19
2025-06-13 14:17:26.812594,CALL,45.0,2025-07-09,0.29,0.46,0.22,1.986328193359375,50.0,52,False,0.375,0.17000000000000004
2025-06-13 14:17:26.812633,CALL,47.5,2025-07-09,0.26,0.42,0.28,2.0332080419921876,1.0,1,False,0.33999999999999997,0.15999999999999998
2025-06-13 14:17:26.812667,CALL,50.0,2025-07-09,0.23,0.38,0.29,2.068364204101562,25.0,44,False,0.305,0.15
2025-06-13 14:17:26.812702,CALL,60.0,2025-07-09,0.17,0.29,0.15,2.2304731738281243,13.0,25,False,0.22999999999999998,0.11999999999999997
2025-06-13 14:17:26.812735,CALL,70.0,2025-07-09,0.12,0.19,0.19,2.3046917382812495,1.0,10,False,0.155,0.07
2025-06-13 14:17:26.812767,CALL,80.0,2025-07-09,0.09,0.19,0.1,2.44531638671875,1.0,6,False,0.14,0.1
2025-06-13 14:17:26.812923,PUT,13.5,2025-07-09,0.0,0.06,0.03,0.6640658593750002,1.0,42,False,0.03,0.06
2025-06-13 14:17:26.812959,PUT,14.0,2025-07-09,0.01,0.08,0.04,0.6523472265625001,,1,False,0.045,0.07
2025-06-13 14:17:26.812993,PUT,15.0,2025-07-09,0.04,0.11,0.07,0.5898478515625001,101.0,1,False,0.075,0.07
2025-06-13 14:17:26.813027,PUT,16.0,2025-07-09,0.11,0.22,0.1,0.570316796875,8.0,17,False,0.165,0.11
2025-06-13 14:17:26.813060,PUT,17.0,2025-07-09,0.24,0.39,0.33,0.5419967675781252,11.0,14,False,0.315,0.15000000000000002
2025-06-13 14:17:26.813093,PUT,18.0,2025-07-09,0.48,0.78,0.7,0.55273884765625,203.0,9,False,0.63,0.30000000000000004
2025-06-13 14:17:26.813126,PUT,19.0,2025-07-09,0.9,1.29,1.15,0.5654340332031251,70.0,7,False,1.095,0.39
2025-06-13 14:17:26.813158,PUT,20.0,2025-07-09,1.36,1.95,1.59,0.5566450585937501,5.0,3,True,1.655,0.5899999999999999
2025-06-13 14:17:26.813204,PUT,24.0,2025-07-09,4.46,5.18,4.9,0.7773459765625,,1,True,4.82,0.7199999999999998
2025-06-13 14:17:27.111448,CALL,10.0,2025-07-16,10.8,10.95,10.9,3.03906490234375,8.0,428,True,10.875,0.14999999999999858
2025-06-13 14:17:27.111492,CALL,10.5,2025-07-16,10.3,10.45,10.55,2.8720731323242186,20.0,41,True,10.375,0.14999999999999858
2025-06-13 14:17:27.111529,CALL,11.0,2025-07-16,9.8,9.9,8.59,2.69531576171875,20.0,83,True,9.850000000000001,0.09999999999999964
2025-06-13 14:17:27.111565,CALL,11.5,2025-07-16,9.55,9.75,14.05,2.7656280859375,2.0,0,True,9.65,0.1999999999999993
2025-06-13 14:17:27.111601,CALL,12.0,2025-07-16,8.8,9.0,9.3,2.43750390625,5.0,2469,True,8.9,0.1999999999999993
2025-06-13 14:17:27.111636,CALL,12.5,2025-07-16,8.3,8.4,8.37,2.2656293359374997,1.0,8,True,8.350000000000001,0.09999999999999964
2025-06-13 14:17:27.111679,CALL,13.0,2025-07-16,7.85,8.0,8.8,2.183598291015625,3.0,2775,True,7.925,0.15000000000000036
2025-06-13 14:17:27.111714,CALL,13.5,2025-07-16,7.35,7.5,6.0,2.0546923632812497,1.0,411,True,7.425,0.15000000000000036
2025-06-13 14:17:27.111749,CALL,14.0,2025-07-16,6.85,6.95,8.56,1.9150394873046879,2.0,427,True,6.9,0.10000000000000053
2025-06-13 14:17:27.111784,CALL,14.5,2025-07-16,6.35,6.5,6.65,1.8095712646484374,1.0,417,True,6.425,0.15000000000000036
2025-06-13 14:17:27.111819,CALL,15.0,2025-07-16,5.95,6.05,6.0,1.7333997705078126,168.0,2171,True,6.0,0.09999999999999964
2025-06-13 14:17:27.111854,CALL,15.5,2025-07-16,5.45,5.6,5.59,1.6308612207031248,3.0,103,True,5.525,0.14999999999999947
2025-06-13 14:17:27.111992,CALL,16.0,2025-07-16,5.05,5.15,4.93,1.5546897265624997,85.0,2336,True,5.1,0.10000000000000053
2025-06-13 14:17:27.112044,CALL,16.5,2025-07-16,4.6,4.75,4.7,1.478518232421875,126.0,215,True,4.675,0.15000000000000036
2025-06-13 14:17:27.112082,CALL,17.0,2025-07-16,4.2,4.35,4.27,1.4126005932617187,609.0,2670,True,4.275,0.14999999999999947
2025-06-13 14:17:27.112123,CALL,17.5,2025-07-16,3.85,3.95,3.85,1.3564485302734375,937.0,6545,True,3.9000000000000004,0.10000000000000009
2025-06-13 14:17:27.112159,CALL,18.0,2025-07-16,3.55,3.65,3.6,1.3310580322265622,1499.0,9299,True,3.5999999999999996,0.10000000000000009
2025-06-13 14:17:27.112194,CALL,18.5,2025-07-16,3.25,3.35,3.33,1.3017613037109372,163.0,1345,True,3.3,0.10000000000000009
2025-06-13 14:17:27.112229,CALL,19.0,2025-07-16,3.0,3.1,2.95,1.2890660546875,2715.0,22094,True,3.05,0.10000000000000009
2025-06-13 14:17:27.112266,CALL,19.5,2025-07-16,2.77,2.83,2.73,1.2705114599609373,356.0,7932,False,2.8,0.06000000000000005
2025-06-13 14:17:27.112301,CALL,20.0,2025-07-16,2.57,2.65,2.62,1.2734411328124997,6150.0,106721,False,2.61,0.08000000000000007
2025-06-13 14:17:27.112342,CALL,20.5,2025-07-16,2.38,2.45,2.34,1.2685583447265623,641.0,21685,False,2.415,0.07000000000000028
2025-06-13 14:17:27.112379,CALL,21.0,2025-07-16,2.24,2.3,2.2,1.2802770361328122,11977.0,76311,False,2.27,0.05999999999999961
2025-06-13 14:17:27.112414,CALL,21.5,2025-07-16,2.1,2.17,2.04,1.2919957275390623,1109.0,17786,False,2.135,0.06999999999999984
2025-06-13 14:17:27.112449,CALL,22.0,2025-07-16,1.97,2.04,2.01,1.3007847460937496,2005.0,35964,False,2.005,0.07000000000000006
2025-06-13 14:17:27.112486,CALL,22.5,2025-07-16,1.86,1.92,1.82,1.3125034374999998,676.0,7880,False,1.8900000000000001,0.05999999999999983
2025-06-13 14:17:27.112521,CALL,23.0,2025-07-16,1.76,1.82,1.73,1.3261752441406247,9763.0,62981,False,1.79,0.06000000000000005
2025-06-13 14:17:27.112556,CALL,23.5,2025-07-16,1.67,1.73,1.64,1.3418001660156247,446.0,6281,False,1.7,0.06000000000000005
2025-06-13 14:17:27.112591,CALL,24.0,2025-07-16,1.58,1.64,1.63,1.3535188574218748,3824.0,88104,False,1.6099999999999999,0.05999999999999983
2025-06-13 14:17:27.112630,CALL,24.5,2025-07-16,1.51,1.56,1.55,1.369143779296875,26.0,5413,False,1.5350000000000001,0.050000000000000044
2025-06-13 14:17:27.112667,CALL,25.0,2025-07-16,1.44,1.49,1.47,1.3847687011718748,14497.0,112317,False,1.4649999999999999,0.050000000000000044
2025-06-13 14:17:27.112702,CALL,26.0,2025-07-16,1.32,1.37,1.3,1.4169951025390626,3981.0,121172,False,1.3450000000000002,0.050000000000000044
2025-06-13 14:17:27.112738,CALL,27.0,2025-07-16,1.21,1.26,1.2,1.4462918310546877,23233.0,35212,False,1.2349999999999999,0.050000000000000044
2025-06-13 14:17:27.112773,CALL,28.0,2025-07-16,1.12,1.18,1.1,1.4794947900390625,3458.0,53155,False,1.15,0.05999999999999983
2025-06-13 14:17:27.112950,CALL,29.0,2025-07-16,1.04,1.1,1.09,1.5087915185546876,48.0,21140,False,1.07,0.06000000000000005
2025-06-13 14:17:27.112989,CALL,30.0,2025-07-16,0.98,1.03,1.0,1.5400413623046876,9153.0,166561,False,1.005,0.050000000000000044
2025-06-13 14:17:27.113024,CALL,31.0,2025-07-16,0.91,0.97,0.97,1.5664084179687499,464.0,16625,False,0.94,0.05999999999999994
2025-06-13 14:17:27.113067,CALL,32.0,2025-07-16,0.85,0.91,0.88,1.5908223583984373,114.0,17780,False,0.88,0.06000000000000005
2025-06-13 14:17:27.113104,CALL,33.0,2025-07-16,0.81,0.87,0.87,1.623048759765625,2534.0,18221,False,0.8400000000000001,0.05999999999999994
2025-06-13 14:17:27.113139,CALL,34.0,2025-07-16,0.77,0.82,0.75,1.6484392578125,2180.0,8099,False,0.7949999999999999,0.04999999999999993
2025-06-13 14:17:27.113174,CALL,35.0,2025-07-16,0.73,0.78,0.74,1.673829755859375,5921.0,262023,False,0.755,0.050000000000000044
2025-06-13 14:17:27.113209,CALL,36.0,2025-07-16,0.7,0.75,0.72,1.7021499267578126,693.0,37754,False,0.725,0.050000000000000044
2025-06-13 14:17:27.113244,CALL,37.0,2025-07-16,0.66,0.71,0.72,1.720704521484375,39.0,29905,False,0.685,0.04999999999999993
2025-06-13 14:17:27.113280,CALL,38.0,2025-07-16,0.64,0.67,0.65,1.7441419042968749,199.0,18067,False,0.655,0.030000000000000027
2025-06-13 14:17:27.113316,CALL,39.0,2025-07-16,0.61,0.64,0.66,1.763673056640625,511.0,13619,False,0.625,0.030000000000000027
2025-06-13 14:17:27.113357,CALL,40.0,2025-07-16,0.58,0.62,0.59,1.787110439453125,16774.0,160446,False,0.6,0.040000000000000036
2025-06-13 14:17:27.113393,CALL,42.5,2025-07-16,0.52,0.57,0.56,1.8378914355468747,1873.0,120468,False,0.5449999999999999,0.04999999999999993
2025-06-13 14:17:27.113428,CALL,45.0,2025-07-16,0.47,0.52,0.48,1.8828130859374999,9170.0,75731,False,0.495,0.050000000000000044
2025-06-13 14:17:27.113463,CALL,47.5,2025-07-16,0.43,0.46,0.43,1.9179691601562503,139.0,30550,False,0.445,0.030000000000000027
2025-06-13 14:17:27.113497,CALL,50.0,2025-07-16,0.39,0.43,0.4,1.95703146484375,6619.0,120409,False,0.41000000000000003,0.03999999999999998
2025-06-13 14:17:27.113532,CALL,55.0,2025-07-16,0.31,0.36,0.39,2.009770600585937,429.0,83998,False,0.33499999999999996,0.04999999999999999
2025-06-13 14:17:27.113566,CALL,60.0,2025-07-16,0.26,0.28,0.28,2.0449267626953125,9670.0,53597,False,0.27,0.020000000000000018
2025-06-13 14:17:27.113601,CALL,65.0,2025-07-16,0.21,0.26,0.26,2.0976610058593748,1.0,16801,False,0.235,0.05000000000000002
2025-06-13 14:17:27.113641,CALL,70.0,2025-07-16,0.18,0.22,0.21,2.134770288085937,6588.0,31650,False,0.2,0.04000000000000001
2025-06-13 14:17:27.113676,CALL,75.0,2025-07-16,0.14,0.19,0.17,2.156254609375,3009.0,49163,False,0.165,0.04999999999999999
2025-06-13 14:17:27.113712,CALL,80.0,2025-07-16,0.13,0.16,0.14,2.1875045312499997,583.0,67079,False,0.14500000000000002,0.03
2025-06-13 14:17:27.113747,CALL,85.0,2025-07-16,0.11,0.14,0.13,2.2109419726562494,98.0,8502,False,0.125,0.030000000000000013
2025-06-13 14:17:27.113782,CALL,90.0,2025-07-16,0.08,0.11,0.13,2.1953170117187497,234.0,35412,False,0.095,0.03
2025-06-13 14:17:27.113816,CALL,95.0,2025-07-16,0.07,0.11,0.1,2.2421918945312496,1.0,9143,False,0.09,0.039999999999999994
2025-06-13 14:17:27.113851,CALL,100.0,2025-07-16,0.05,0.1,0.1,2.2421918945312496,58.0,15037,False,0.07500000000000001,0.05
2025-06-13 14:17:27.113886,CALL,110.0,2025-07-16,0.03,0.08,0.05,2.2656293359374997,20.0,12145,False,0.055,0.05
2025-06-13 14:17:27.113926,CALL,120.0,2025-07-16,0.02,0.06,0.04,2.2734418164062498,245.0,15705,False,0.04,0.039999999999999994
2025-06-13 14:17:27.113963,CALL,130.0,2025-07-16,0.01,0.05,0.03,2.281254296875,1.0,972,False,0.030000000000000002,0.04
2025-06-13 14:17:27.113999,CALL,140.0,2025-07-16,0.01,0.04,0.04,2.3125042187499996,1.0,9537,False,0.025,0.03
2025-06-13 14:17:27.114034,CALL,150.0,2025-07-16,0.0,0.03,0.02,2.281254296875,101.0,588,False,0.015,0.03
2025-06-13 14:17:27.114069,CALL,160.0,2025-07-16,0.01,0.03,0.02,2.3906290234374996,15.0,30,False,0.02,0.019999999999999997
2025-06-13 14:17:27.114103,CALL,180.0,2025-07-16,0.0,0.03,0.02,2.43750390625,2.0,61,False,0.015,0.03
2025-06-13 14:17:27.114138,CALL,190.0,2025-07-16,0.0,0.11,0.21,2.81250296875,41.0,0,False,0.055,0.11
2025-06-13 14:17:27.114174,CALL,200.0,2025-07-16,0.0,0.02,0.01,2.43750390625,1.0,453,False,0.01,0.02
2025-06-13 14:17:27.114465,PUT,10.0,2025-07-16,0.0,0.01,0.01,0.8125018749999999,5.0,3553,False,0.005,0.01
2025-06-13 14:17:27.114502,PUT,10.5,2025-07-16,0.0,0.08,0.02,1.000005,3.0,0,False,0.04,0.08
2025-06-13 14:17:27.114538,PUT,11.0,2025-07-16,0.0,0.02,0.01,0.7656273437500001,1.0,230,False,0.01,0.02
2025-06-13 14:17:27.114582,PUT,11.5,2025-07-16,0.0,0.07,0.12,0.851563984375,10.0,151,False,0.035,0.07
2025-06-13 14:17:27.114617,PUT,12.0,2025-07-16,0.0,0.01,0.01,0.5937540625000001,20.0,1055,False,0.005,0.01
2025-06-13 14:17:27.114650,PUT,12.5,2025-07-16,0.0,0.05,0.03,0.6875031250000001,2.0,0,False,0.025,0.05
2025-06-13 14:17:27.114683,PUT,13.0,2025-07-16,0.0,0.03,0.02,0.585941640625,100.0,5017,False,0.015,0.03
2025-06-13 14:17:27.114717,PUT,13.5,2025-07-16,0.01,0.03,0.02,0.5546919531250001,13.0,1232,False,0.02,0.019999999999999997
2025-06-13 14:17:27.114752,PUT,14.0,2025-07-16,0.02,0.05,0.04,0.5546919531250001,7.0,6222,False,0.035,0.030000000000000002
2025-06-13 14:17:27.114784,PUT,14.5,2025-07-16,0.03,0.07,0.05,0.5351608984375,50.0,28264,False,0.05,0.04000000000000001
2025-06-13 14:17:27.114816,PUT,15.0,2025-07-16,0.07,0.11,0.09,0.5468795312500001,5452.0,55476,False,0.09,0.039999999999999994
2025-06-13 14:17:27.114856,PUT,15.5,2025-07-16,0.11,0.15,0.13,0.5351608984375,1011.0,6927,False,0.13,0.039999999999999994
2025-06-13 14:17:27.114889,PUT,16.0,2025-07-16,0.17,0.21,0.19,0.5302781347656251,19941.0,59411,False,0.19,0.03999999999999998
2025-06-13 14:17:27.114928,PUT,16.5,2025-07-16,0.25,0.28,0.28,0.5214891601562499,5987.0,27428,False,0.265,0.030000000000000027
2025-06-13 14:17:27.114961,PUT,17.0,2025-07-16,0.35,0.39,0.38,0.51758294921875,13067.0,159015,False,0.37,0.040000000000000036
2025-06-13 14:17:27.114993,PUT,17.5,2025-07-16,0.48,0.52,0.53,0.5117236328125,61.0,31115,False,0.5,0.040000000000000036
2025-06-13 14:17:27.115025,PUT,18.0,2025-07-16,0.65,0.7,0.7,0.5136767382812499,6768.0,79016,False,0.675,0.04999999999999993
2025-06-13 14:17:27.115056,PUT,18.5,2025-07-16,0.85,0.9,0.9,0.5117236328125,4200.0,9790,False,0.875,0.050000000000000044
2025-06-13 14:17:27.115088,PUT,19.0,2025-07-16,1.08,1.14,1.2,0.5097705273437501,1231.0,46909,False,1.1099999999999999,0.05999999999999983
2025-06-13 14:17:27.115125,PUT,19.5,2025-07-16,1.35,1.41,1.44,0.5092822509765625,1011.0,12383,True,1.38,0.05999999999999983
2025-06-13 14:17:27.115158,PUT,20.0,2025-07-16,1.65,1.7,1.73,0.5048877636718749,3278.0,122134,True,1.6749999999999998,0.050000000000000044
